runid,site_id,variable,category,Var_category,Var_total,Var_interaction,frac_of_total
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,AbvGrndWood,driver,-3.235749243195205e-9,5.622123959737087e-7,8.89054116409287e-7,-0.00575538580502327
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,AbvGrndWood,dummy,0,5.622123959737087e-7,8.89054116409287e-7,0
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,AbvGrndWood,interaction,8.89054116409287e-7,5.622123959737087e-7,8.89054116409287e-7,1.5813491889831308
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,AbvGrndWood,parameter,-1.5453406313079497e-8,5.622123959737087e-7,8.89054116409287e-7,-0.02748677621437959
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,NPP,IC,-5.638461403877314e-20,2.1012784252338325e-18,0,-0.026833480685691902
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,NPP,driver,-2.96508742854498e-20,2.1012784252338325e-18,0,-0.0141108736135956
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,NPP,dummy,0,2.1012784252338325e-18,0,0
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,NPP,interaction,0,2.1012784252338325e-18,0,0
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,NPP,parameter,9.469178534270527e-18,2.1012784252338325e-18,0,4.5063892631062386
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,Qle,IC,0.05168343118509722,0.001163608986183837,0,44.416493683671
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,Qle,driver,0.35986131246281694,0.001163608986183837,0,309.263091584584
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,Qle,dummy,0,0.001163608986183837,0,0
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,Qle,interaction,0,0.001163608986183837,0,0
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,Qle,parameter,0.3660534970595876,0.001163608986183837,0,314.584625424812
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,SoilMoistFrac,IC,1.0137177304010037e-5,3.539193111412567e-6,3.3145529613317503e-4,2.8642622724715
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,SoilMoistFrac,driver,-9.588123763865838e-5,3.539193111412567e-6,3.3145529613317503e-4,-27.0912704168296
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,SoilMoistFrac,dummy,0,3.539193111412567e-6,3.3145529613317503e-4,0
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,SoilMoistFrac,interaction,3.3145529613317503e-4,3.539193111412567e-6,3.3145529613317503e-4,93.65278629876295
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,SoilMoistFrac,parameter,-2.4217204268711415e-4,3.539193111412567e-6,3.3145529613317503e-4,-68.42577815440485
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,TotSoilCarb,IC,-8.742919453252416,20.84948530543586,26.965688465193796,-0.41933502554967
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,TotSoilCarb,driver,-0.06931753253608243,20.84948530543586,26.965688465193796,-0.00332466396750859
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,TotSoilCarb,dummy,0,20.84948530543586,26.965688465193796,0
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,TotSoilCarb,interaction,26.965688465193796,20.84948530543586,26.965688465193796,1.2933503187324882
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,TotSoilCarb,parameter,2.69603382603056,20.84948530543586,26.965688465193796,0.1293093707846904
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,AbvGrndWood,IC,1.1143466792255583,0.24838417304140945,0,4.48638359514066
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,AbvGrndWood,driver,-0.00898781978650574,0.24838417304140945,0,-0.0361851549414436
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,AbvGrndWood,dummy,0,0.24838417304140945,0,0
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,AbvGrndWood,interaction,0,0.24838417304140945,0,0
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,AbvGrndWood,parameter,-0.12500473409989907,0.24838417304140945,0,-0.5032717365573002
bb523eef65a549b58d61393d57c00566,b3ed7ece68eabba6,NPP,IC,4.7807420361532994e-18,3.675145503310755e-18,0,1.30083068326045
